Producing messages to topic 'device_topic'...
Sent: {'timestamp': 1757315458.5254443, 'temperature': 29.88, 'status': 'warning'}
Sent: {'timestamp': 1757316192.5011878, 'temperature': 20.42, 'status': 'warning'}
Sent: {'timestamp': 1757316192.8342078, 'temperature': 21.07, 'status': 'error'}
Sent: {'timestamp': 1757316193.1676803, 'temperature': 28.63, 'status': 'warning'}
Sent: {'timestamp': 1757316193.5008953, 'temperature': 22.65, 'status': 'warning'}
Sent: {'timestamp': 1757316193.8343034, 'temperature': 21.87, 'status': 'warning'}
Sent: {'timestamp': 1757316194.1669798, 'temperature': 24.64, 'status': 'ok'}
Sent: {'timestamp': 1757316194.5000339, 'temperature': 25.39, 'status': 'error'}
Sent: {'timestamp': 1757316194.832668, 'temperature': 29.04, 'status': 'error'}
Sent: {'timestamp': 1757316195.1658146, 'temperature': 25.03, 'status': 'warning'}
Sent: {'timestamp': 1757316195.4988105, 'temperature': 22.76, 'status': 'error'}
Sent: {'timestamp': 1757316195.833133, 'temperature': 21.41, 'status': 'ok'}
Sent: {'timestamp': 1757316196.1667023, 'temperature': 27.13, 'status': 'ok'}
Sent: {'timestamp': 1757316196.4996367, 'temperature': 21.52, 'status': 'warning'}
Sent: {'timestamp': 1757316196.8338342, 'temperature': 25.51, 'status': 'warning'}
Sent: {'timestamp': 1757316197.1674063, 'temperature': 27.69, 'status': 'ok'}
Sent: {'timestamp': 1757316197.5002763, 'temperature': 21.19, 'status': 'ok'}
Sent: {'timestamp': 1757316197.8333633, 'temperature': 27.44, 'status': 'ok'}
Sent: {'timestamp': 1757316198.166471, 'temperature': 29.94, 'status': 'ok'}
Sent: {'timestamp': 1757316198.49867, 'temperature': 29.97, 'status': 'ok'}
Sent: {'timestamp': 1757316198.8312793, 'temperature': 21.81, 'status': 'error'}
Sent: {'timestamp': 1757316199.1650205, 'temperature': 24.13, 'status': 'warning'}
Sent: {'timestamp': 1757316199.497698, 'temperature': 22.01, 'status': 'ok'}
Sent: {'timestamp': 1757316199.8306084, 'temperature': 29.72, 'status': 'warning'}
Sent: {'timestamp': 1757316200.1637392, 'temperature': 27.4, 'status': 'error'}
Sent: {'timestamp': 1757316200.4964473, 'temperature': 29.91, 'status': 'warning'}
Sent: {'timestamp': 1757316200.8303514, 'temperature': 29.1, 'status': 'error'}
Sent: {'timestamp': 1757316201.1640158, 'temperature': 23.65, 'status': 'error'}
Sent: {'timestamp': 1757316201.4969254, 'temperature': 26.28, 'status': 'warning'}
Sent: {'timestamp': 1757316201.8296394, 'temperature': 26.34, 'status': 'warning'}
Sent: {'timestamp': 1757316202.1622891, 'temperature': 23.42, 'status': 'ok'}
Sent: {'timestamp': 1757316202.4958382, 'temperature': 22.91, 'status': 'warning'}
Sent: {'timestamp': 1757316202.8291736, 'temperature': 20.54, 'status': 'ok'}
Sent: {'timestamp': 1757316203.1611466, 'temperature': 29.35, 'status': 'warning'}
Sent: {'timestamp': 1757316203.4947488, 'temperature': 21.91, 'status': 'error'}
Sent: {'timestamp': 1757316203.8280523, 'temperature': 20.2, 'status': 'ok'}
Sent: {'timestamp': 1757316204.1612434, 'temperature': 24.83, 'status': 'warning'}
Sent: {'timestamp': 1757316204.494813, 'temperature': 21.3, 'status': 'ok'}
Sent: {'timestamp': 1757316204.8277867, 'temperature': 25.31, 'status': 'warning'}
Sent: {'timestamp': 1757316205.1606498, 'temperature': 20.06, 'status': 'error'}
Sent: {'timestamp': 1757316205.493456, 'temperature': 20.81, 'status': 'warning'}
Sent: {'timestamp': 1757316205.8262367, 'temperature': 23.01, 'status': 'error'}
Sent: {'timestamp': 1757316206.159106, 'temperature': 23.45, 'status': 'error'}
Sent: {'timestamp': 1757316206.4930646, 'temperature': 25.41, 'status': 'warning'}
Sent: {'timestamp': 1757316206.825757, 'temperature': 28.14, 'status': 'error'}
Sent: {'timestamp': 1757316209.5407047, 'temperature': 24.15, 'status': 'ok'}
Sent: {'timestamp': 1757316209.8738992, 'temperature': 21.69, 'status': 'ok'}
Sent: {'timestamp': 1757316210.2072868, 'temperature': 29.88, 'status': 'warning'}
Sent: {'timestamp': 1757316210.5407255, 'temperature': 27.46, 'status': 'warning'}
Sent: {'timestamp': 1757316210.8734307, 'temperature': 24.09, 'status': 'ok'}
Sent: {'timestamp': 1757316211.2071402, 'temperature': 27.34, 'status': 'ok'}
Sent: {'timestamp': 1757316211.5399148, 'temperature': 22.17, 'status': 'error'}
Sent: {'timestamp': 1757316211.8738189, 'temperature': 28.19, 'status': 'error'}
Sent: {'timestamp': 1757316212.205248, 'temperature': 29.42, 'status': 'warning'}
Sent: {'timestamp': 1757316212.5384815, 'temperature': 26.76, 'status': 'ok'}
Sent: {'timestamp': 1757316212.8715706, 'temperature': 21.74, 'status': 'ok'}
Sent: {'timestamp': 1757316213.2043147, 'temperature': 21.68, 'status': 'warning'}
Sent: {'timestamp': 1757316213.5376115, 'temperature': 26.76, 'status': 'ok'}
Sent: {'timestamp': 1757316213.870193, 'temperature': 20.64, 'status': 'error'}
Sent: {'timestamp': 1757316214.2028253, 'temperature': 29.04, 'status': 'warning'}
Sent: {'timestamp': 1757316214.5365214, 'temperature': 28.76, 'status': 'error'}
Sent: {'timestamp': 1757316214.8694484, 'temperature': 29.15, 'status': 'warning'}
Sent: {'timestamp': 1757316215.2026181, 'temperature': 21.81, 'status': 'error'}
Sent: {'timestamp': 1757316215.53592, 'temperature': 26.56, 'status': 'ok'}
Sent: {'timestamp': 1757316215.8689265, 'temperature': 28.15, 'status': 'error'}
Sent: {'timestamp': 1757316216.2021608, 'temperature': 29.75, 'status': 'ok'}
Sent: {'timestamp': 1757316216.5350354, 'temperature': 29.99, 'status': 'error'}
Sent: {'timestamp': 1757316216.8682575, 'temperature': 29.22, 'status': 'error'}
Sent: {'timestamp': 1757316217.2010148, 'temperature': 28.69, 'status': 'ok'}
Sent: {'timestamp': 1757316217.5369613, 'temperature': 23.82, 'status': 'error'}
Sent: {'timestamp': 1757316217.8701098, 'temperature': 24.8, 'status': 'ok'}
Sent: {'timestamp': 1757316218.2028506, 'temperature': 28.61, 'status': 'warning'}
Sent: {'timestamp': 1757316218.5357897, 'temperature': 23.27, 'status': 'error'}
Sent: {'timestamp': 1757316218.8684387, 'temperature': 26.59, 'status': 'ok'}
Sent: {'timestamp': 1757316219.2022054, 'temperature': 27.39, 'status': 'warning'}
Sent: {'timestamp': 1757316219.534659, 'temperature': 23.39, 'status': 'warning'}
Sent: {'timestamp': 1757316219.867658, 'temperature': 21.7, 'status': 'warning'}
Sent: {'timestamp': 1757316220.200319, 'temperature': 29.55, 'status': 'warning'}
Sent: {'timestamp': 1757316220.533888, 'temperature': 21.29, 'status': 'warning'}
Sent: {'timestamp': 1757316220.8665884, 'temperature': 20.24, 'status': 'error'}
Sent: {'timestamp': 1757316221.199259, 'temperature': 29.94, 'status': 'ok'}
Sent: {'timestamp': 1757316221.5325022, 'temperature': 23.01, 'status': 'ok'}
Sent: {'timestamp': 1757316221.8662028, 'temperature': 28.42, 'status': 'error'}
Sent: {'timestamp': 1757316222.2003407, 'temperature': 22.36, 'status': 'ok'}
Sent: {'timestamp': 1757316222.5336232, 'temperature': 22.07, 'status': 'error'}
Sent: {'timestamp': 1757316222.8663812, 'temperature': 26.35, 'status': 'ok'}
Sent: {'timestamp': 1757316223.1992936, 'temperature': 25.57, 'status': 'warning'}
Sent: {'timestamp': 1757316223.5322778, 'temperature': 24.65, 'status': 'warning'}
Sent: {'timestamp': 1757316223.8651152, 'temperature': 24.69, 'status': 'ok'}
Sent: {'timestamp': 1757316224.198038, 'temperature': 21.47, 'status': 'warning'}
Sent: {'timestamp': 1757316224.5310106, 'temperature': 21.86, 'status': 'error'}
Sent: {'timestamp': 1757316224.8646438, 'temperature': 27.65, 'status': 'error'}
Sent: {'timestamp': 1757316225.197457, 'temperature': 22.95, 'status': 'warning'}
Sent: {'timestamp': 1757316225.5299542, 'temperature': 28.67, 'status': 'warning'}
Sent: {'timestamp': 1757316225.8636346, 'temperature': 22.5, 'status': 'ok'}
Sent: {'timestamp': 1757316226.1977859, 'temperature': 20.27, 'status': 'warning'}
Sent: {'timestamp': 1757316226.531266, 'temperature': 29.65, 'status': 'error'}
Sent: {'timestamp': 1757316226.863498, 'temperature': 28.31, 'status': 'ok'}
Sent: {'timestamp': 1757316227.1964104, 'temperature': 27.16, 'status': 'ok'}
Sent: {'timestamp': 1757316227.529143, 'temperature': 27.73, 'status': 'error'}
Sent: {'timestamp': 1757316227.862582, 'temperature': 20.69, 'status': 'warning'}
Sent: {'timestamp': 1757316228.1968532, 'temperature': 26.82, 'status': 'ok'}
Sent: {'timestamp': 1757316228.5295923, 'temperature': 28.96, 'status': 'error'}
Sent: {'timestamp': 1757316228.8623517, 'temperature': 26.96, 'status': 'warning'}
Sent: {'timestamp': 1757316229.1951656, 'temperature': 21.32, 'status': 'ok'}
Sent: {'timestamp': 1757316229.5278318, 'temperature': 26.7, 'status': 'ok'}
Sent: {'timestamp': 1757316229.8605306, 'temperature': 20.76, 'status': 'warning'}
Sent: {'timestamp': 1757316230.194072, 'temperature': 25.69, 'status': 'ok'}
Sent: {'timestamp': 1757316230.5280375, 'temperature': 20.64, 'status': 'error'}
Sent: {'timestamp': 1757316230.8607264, 'temperature': 28.54, 'status': 'error'}
Sent: {'timestamp': 1757316231.1934938, 'temperature': 22.21, 'status': 'warning'}
Sent: {'timestamp': 1757316231.5262148, 'temperature': 27.67, 'status': 'ok'}
Sent: {'timestamp': 1757316231.8588266, 'temperature': 20.62, 'status': 'ok'}
Sent: {'timestamp': 1757316232.1915267, 'temperature': 20.21, 'status': 'warning'}
Sent: {'timestamp': 1757316232.5242372, 'temperature': 25.85, 'status': 'warning'}
Sent: {'timestamp': 1757316232.8575015, 'temperature': 25.01, 'status': 'warning'}
Sent: {'timestamp': 1757316233.1906404, 'temperature': 26.05, 'status': 'ok'}
Sent: {'timestamp': 1757316233.5238593, 'temperature': 23.34, 'status': 'ok'}
Sent: {'timestamp': 1757316233.856688, 'temperature': 23.37, 'status': 'error'}
Sent: {'timestamp': 1757316234.1894913, 'temperature': 24.69, 'status': 'ok'}
Sent: {'timestamp': 1757316234.5234494, 'temperature': 25.37, 'status': 'error'}
Sent: {'timestamp': 1757316234.8567412, 'temperature': 21.87, 'status': 'error'}
Sent: {'timestamp': 1757316235.1898007, 'temperature': 21.43, 'status': 'error'}
Sent: {'timestamp': 1757316235.5234728, 'temperature': 28.81, 'status': 'error'}
Sent: {'timestamp': 1757316235.8563733, 'temperature': 22.59, 'status': 'error'}
Sent: {'timestamp': 1757316236.189069, 'temperature': 20.76, 'status': 'ok'}
Sent: {'timestamp': 1757316236.5227535, 'temperature': 26.14, 'status': 'warning'}
Sent: {'timestamp': 1757316236.8553479, 'temperature': 23.78, 'status': 'error'}
Sent: {'timestamp': 1757316237.188095, 'temperature': 24.97, 'status': 'warning'}
Sent: {'timestamp': 1757316237.5209267, 'temperature': 28.06, 'status': 'error'}
Sent: {'timestamp': 1757316237.853729, 'temperature': 22.58, 'status': 'warning'}
Sent: {'timestamp': 1757316238.1875029, 'temperature': 25.78, 'status': 'ok'}
Sent: {'timestamp': 1757316238.5207899, 'temperature': 24.25, 'status': 'ok'}
Sent: {'timestamp': 1757316238.8534877, 'temperature': 27.92, 'status': 'ok'}
Sent: {'timestamp': 1757316239.186226, 'temperature': 27.21, 'status': 'warning'}
Sent: {'timestamp': 1757316239.51898, 'temperature': 26.76, 'status': 'warning'}
Sent: {'timestamp': 1757316239.8517597, 'temperature': 29.98, 'status': 'ok'}
Sent: {'timestamp': 1757316240.1856396, 'temperature': 26.09, 'status': 'ok'}
Sent: {'timestamp': 1757316240.518348, 'temperature': 27.93, 'status': 'warning'}
Sent: {'timestamp': 1757316240.851007, 'temperature': 28.59, 'status': 'ok'}
Sent: {'timestamp': 1757316241.1840694, 'temperature': 27.41, 'status': 'warning'}
Sent: {'timestamp': 1757316241.5166128, 'temperature': 25.62, 'status': 'ok'}
Sent: {'timestamp': 1757316244.0722811, 'temperature': 26.68, 'status': 'error'}
Sent: {'timestamp': 1757316244.4057305, 'temperature': 22.7, 'status': 'warning'}
Sent: {'timestamp': 1757316244.7408938, 'temperature': 29.55, 'status': 'error'}
Sent: {'timestamp': 1757316245.0735867, 'temperature': 23.49, 'status': 'warning'}
Sent: {'timestamp': 1757316245.4063928, 'temperature': 24.21, 'status': 'warning'}
Sent: {'timestamp': 1757316245.7397175, 'temperature': 23.61, 'status': 'error'}
Sent: {'timestamp': 1757316246.0725572, 'temperature': 29.46, 'status': 'warning'}
Sent: {'timestamp': 1757316246.4056008, 'temperature': 28.26, 'status': 'warning'}
Sent: {'timestamp': 1757316246.7392685, 'temperature': 21.79, 'status': 'ok'}
Sent: {'timestamp': 1757316247.0723524, 'temperature': 21.44, 'status': 'ok'}
Sent: {'timestamp': 1757316247.4055943, 'temperature': 22.22, 'status': 'error'}
Sent: {'timestamp': 1757316247.7383854, 'temperature': 25.43, 'status': 'warning'}
Sent: {'timestamp': 1757316248.0714455, 'temperature': 28.08, 'status': 'ok'}
Sent: {'timestamp': 1757316248.4046192, 'temperature': 22.98, 'status': 'warning'}
Sent: {'timestamp': 1757316248.7378032, 'temperature': 22.58, 'status': 'warning'}
Sent: {'timestamp': 1757316249.070966, 'temperature': 26.71, 'status': 'error'}
Sent: {'timestamp': 1757316249.4039319, 'temperature': 24.79, 'status': 'ok'}
Sent: {'timestamp': 1757316249.7371292, 'temperature': 23.96, 'status': 'error'}
Sent: {'timestamp': 1757316250.0708423, 'temperature': 27.71, 'status': 'error'}
Sent: {'timestamp': 1757316250.4042394, 'temperature': 26.82, 'status': 'warning'}
Sent: {'timestamp': 1757316250.7375815, 'temperature': 26.25, 'status': 'error'}
Sent: {'timestamp': 1757316251.0701706, 'temperature': 20.24, 'status': 'error'}
Sent: {'timestamp': 1757316251.4030302, 'temperature': 28.65, 'status': 'ok'}
Sent: {'timestamp': 1757316251.7357495, 'temperature': 21.97, 'status': 'error'}
Sent: {'timestamp': 1757316252.068616, 'temperature': 20.66, 'status': 'warning'}
Sent: {'timestamp': 1757316252.4021466, 'temperature': 22.27, 'status': 'error'}
Sent: {'timestamp': 1757316252.7358, 'temperature': 24.52, 'status': 'error'}
Sent: {'timestamp': 1757316253.069016, 'temperature': 24.8, 'status': 'error'}
Sent: {'timestamp': 1757316253.4054356, 'temperature': 26.01, 'status': 'warning'}
Sent: {'timestamp': 1757316253.7380238, 'temperature': 21.39, 'status': 'warning'}
Sent: {'timestamp': 1757316254.071174, 'temperature': 29.66, 'status': 'error'}
Sent: {'timestamp': 1757316254.4048226, 'temperature': 26.24, 'status': 'ok'}
Sent: {'timestamp': 1757316254.7375488, 'temperature': 28.96, 'status': 'error'}
Sent: {'timestamp': 1757316255.0709658, 'temperature': 20.35, 'status': 'warning'}
Sent: {'timestamp': 1757316255.4043765, 'temperature': 22.91, 'status': 'error'}
Sent: {'timestamp': 1757316255.7373588, 'temperature': 28.38, 'status': 'ok'}
Sent: {'timestamp': 1757316256.0700743, 'temperature': 27.12, 'status': 'warning'}
Sent: {'timestamp': 1757316256.4034097, 'temperature': 23.11, 'status': 'error'}
Sent: {'timestamp': 1757316256.737251, 'temperature': 22.05, 'status': 'warning'}
Sent: {'timestamp': 1757316257.0704358, 'temperature': 25.41, 'status': 'warning'}
Sent: {'timestamp': 1757316257.4033556, 'temperature': 21.28, 'status': 'ok'}
Sent: {'timestamp': 1757316257.7359533, 'temperature': 23.83, 'status': 'ok'}
Sent: {'timestamp': 1757316258.0692759, 'temperature': 26.76, 'status': 'ok'}
Sent: {'timestamp': 1757316258.4023235, 'temperature': 23.05, 'status': 'warning'}
Sent: {'timestamp': 1757316258.734883, 'temperature': 23.78, 'status': 'ok'}
Sent: {'timestamp': 1757316259.0680013, 'temperature': 28.0, 'status': 'ok'}
Sent: {'timestamp': 1757316259.4014974, 'temperature': 23.47, 'status': 'error'}
Sent: {'timestamp': 1757316259.7356367, 'temperature': 20.0, 'status': 'warning'}
Sent: {'timestamp': 1757316260.0697477, 'temperature': 27.64, 'status': 'warning'}
Sent: {'timestamp': 1757316260.4040847, 'temperature': 21.2, 'status': 'ok'}
Sent: {'timestamp': 1757316260.7372763, 'temperature': 21.06, 'status': 'ok'}
Sent: {'timestamp': 1757316261.070502, 'temperature': 23.01, 'status': 'error'}
Sent: {'timestamp': 1757316261.4042792, 'temperature': 26.21, 'status': 'error'}
Sent: {'timestamp': 1757316261.7374644, 'temperature': 29.59, 'status': 'error'}
Sent: {'timestamp': 1757316262.0710332, 'temperature': 26.73, 'status': 'error'}
Sent: {'timestamp': 1757316262.405355, 'temperature': 27.85, 'status': 'warning'}
Sent: {'timestamp': 1757316262.7390893, 'temperature': 26.71, 'status': 'warning'}
Sent: {'timestamp': 1757316263.0726109, 'temperature': 25.33, 'status': 'error'}
Sent: {'timestamp': 1757316263.4055908, 'temperature': 23.79, 'status': 'warning'}
Sent: {'timestamp': 1757316263.7385795, 'temperature': 21.86, 'status': 'warning'}
Sent: {'timestamp': 1757316264.0717494, 'temperature': 24.11, 'status': 'ok'}
Sent: {'timestamp': 1757316264.4049006, 'temperature': 28.95, 'status': 'ok'}
Sent: {'timestamp': 1757316264.7379425, 'temperature': 25.23, 'status': 'error'}
Sent: {'timestamp': 1757316265.071254, 'temperature': 25.1, 'status': 'error'}
Sent: {'timestamp': 1757316265.4048805, 'temperature': 26.54, 'status': 'error'}
Sent: {'timestamp': 1757316265.7386775, 'temperature': 27.22, 'status': 'error'}
Sent: {'timestamp': 1757316266.0717723, 'temperature': 26.82, 'status': 'ok'}
Sent: {'timestamp': 1757316266.4042795, 'temperature': 21.75, 'status': 'warning'}
Sent: {'timestamp': 1757316266.737187, 'temperature': 23.6, 'status': 'ok'}
Sent: {'timestamp': 1757316267.070187, 'temperature': 29.97, 'status': 'warning'}
Sent: {'timestamp': 1757316267.4030225, 'temperature': 24.51, 'status': 'error'}
Sent: {'timestamp': 1757316267.7357295, 'temperature': 29.81, 'status': 'error'}
Sent: {'timestamp': 1757316268.0690782, 'temperature': 29.39, 'status': 'ok'}
Sent: {'timestamp': 1757316268.401733, 'temperature': 26.85, 'status': 'warning'}
Sent: {'timestamp': 1757316268.7356808, 'temperature': 29.35, 'status': 'error'}
Sent: {'timestamp': 1757316269.0686886, 'temperature': 27.92, 'status': 'warning'}
Sent: {'timestamp': 1757316269.4024563, 'temperature': 27.58, 'status': 'error'}
Sent: {'timestamp': 1757316269.7354803, 'temperature': 25.3, 'status': 'ok'}
Sent: {'timestamp': 1757316270.0681894, 'temperature': 26.61, 'status': 'error'}
Sent: {'timestamp': 1757316270.4016871, 'temperature': 20.29, 'status': 'warning'}
Sent: {'timestamp': 1757316270.7347782, 'temperature': 26.37, 'status': 'error'}
Sent: {'timestamp': 1757316271.067523, 'temperature': 26.49, 'status': 'ok'}
Sent: {'timestamp': 1757316271.4003227, 'temperature': 23.19, 'status': 'warning'}
Sent: {'timestamp': 1757316271.7330637, 'temperature': 28.96, 'status': 'warning'}
Sent: {'timestamp': 1757316272.066787, 'temperature': 27.5, 'status': 'ok'}
Sent: {'timestamp': 1757316272.3995442, 'temperature': 24.44, 'status': 'error'}
Sent: {'timestamp': 1757316272.7330632, 'temperature': 27.65, 'status': 'warning'}
Sent: {'timestamp': 1757316273.065664, 'temperature': 25.71, 'status': 'ok'}
Sent: {'timestamp': 1757316273.3997796, 'temperature': 21.07, 'status': 'error'}
Sent: {'timestamp': 1757316273.7330804, 'temperature': 26.99, 'status': 'ok'}
Sent: {'timestamp': 1757316274.0659065, 'temperature': 24.47, 'status': 'ok'}
